,movie_id,title,genre,release_year,runtime,rating,vote_count,director,cast,overview,gross,poster_link
1729,527641,Five Feet Apart,"['Romance', 'Drama']",2019,116,8.265,5543,Justin Baldoni,"['Haley Lu Richardson', 'Cole Sprouse', 'Moisés Arias', 'Kimberly Hebert Gregory']","Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",85600000,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg
1730,527774,Raya and the Last Dragon,"['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']",2021,107,7.8,6705,Don Hall,"['Kelly Marie Tran', 'Awkwafina', 'Gemma Chan', 'Alan Tudyk']","Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",30423032,/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg
1731,529203,The Croods: A New Age,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']",2020,95,7.486,3785,Joel Crawford,"['Nicolas Cage', 'Emma Stone', 'Ryan Reynolds', 'Catherine Keener']","Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",150905815,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg
1732,530227,A Young Man With High Potential,"['Crime', 'Thriller']",2019,85,5.4,30,Linus de Paoli,"['Adam Ild Rohweder', 'Paulina Gałązka', 'Amanda Plummer', 'Pit Bukowski']","Piet, who is studying computer science, is as inexperienced sexually as he is intelligent. When he notices that his feelings for Klara, a fellow student, are not really reciprocal, he is deeply hurt. After trying out sleeping pills on himself, he drugs Klara, with unexpected consequences.",-180000,/qhnlt0FsS8BIOHT7sJvcLP5LQg0.jpg
1733,531219,Roald Dahl's The Witches,"['Family', 'Comedy', 'Fantasy']",2020,106,6.375,2769,Robert Zemeckis,"['Anne Hathaway', 'Octavia Spencer', 'Stanley Tucci', 'Jahzir Bruno']","In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",29303571,/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg
1734,531309,Brightburn,"['Horror', 'Science Fiction', 'Thriller', 'Mystery']",2019,91,6.136,3093,David Yarovesky,"['Jackson A. Dunn', 'Elizabeth Banks', 'David Denman', 'Matt Jones']","What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",27224654,/sJWwkYc9ajwnPRSkqj8Aue5JbKz.jpg
1735,531326,One Crazy Summer: A Look Back at Gravity Falls,['Documentary'],2018,105,7.833,6,Brian Ward,"['Alex Hirsch', 'Jason Ritter', 'Kristen Schaal', 'Jackie Buscarino']","A look behind-the-scenes at the making of Gravity Falls, featuring interviews from numerous cast and crew members.",0,/rSNKbrdO2O76Nuu2enwWPP9InX3.jpg
1736,531876,The Outpost,"['War', 'Drama', 'History', 'Action']",2020,123,6.897,1019,Rod Lurie,"['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom', 'Ernest Cavazos']","A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.",-15866548,/hPkqY2EMqWUnFEoedukilIUieVG.jpg
1737,532408,The Boogeyman,"['Horror', 'Thriller', 'Mystery']",2023,99,6.433,837,Rob Savage,"['Sophie Thatcher', 'Vivien Lyra Blair', 'Chris Messina', 'David Dastmalchian']","Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",25078229,/pYwZdnXVnVxAr7dx4MEK7tTK9gI.jpg
1738,532973,Hell House LLC II: The Abaddon Hotel,"['Horror', 'Mystery']",2018,89,5.582,146,Stephen Cognetti,"['Vas Eli', 'Jillian Geurts', 'Joy Shatz', 'Dustin Austen']","Eight years after the opening night tragedy of HELL HOUSE LLC, many unanswered questions remain. Thanks to an anonymous tip, an investigative journalist is convinced that key evidence is hidden inside the abandoned Abaddon Hotel. She assembles a team to break into the hotel in hopes of discovering the truth. But the source of the tip and the secrets of the Abaddon Hotel are more horrifying than any of them could have imagined.",0,/chFGqQVmEmskFKXZEbp4hYVT5IM.jpg
1739,533535,Deadpool & Wolverine,"['Action', 'Comedy', 'Science Fiction']",2024,128,7.673,3098,Shawn Levy,"['Ryan Reynolds', 'Hugh Jackman', 'Emma Corrin', 'Matthew Macfadyen']","A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",1117173104,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg
1740,533642,Child's Play,"['Horror', 'Thriller']",2019,90,6.0,1860,Lars Klevberg,"['Mark Hamill', 'Gabriel Bateman', 'Aubrey Plaza', 'Brian Tyree Henry']","Karen, a single mother, gifts her son Andy a Buddi doll for his birthday, unaware of its more sinister nature. A contemporary re-imagining of the 1988 horror classic.",34902237,/rpS7ROczWulqfaXG2klYapULXKm.jpg
1741,537061,Steven Universe: The Movie,"['TV Movie', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Music']",2019,82,8.2,772,Rebecca Sugar,"['Zach Callison', 'Deedee Magno', 'Estelle', 'Michaela Dietz']","Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",0,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg
1742,537996,The Ballad of Buster Scruggs,"['Western', 'Comedy', 'Drama']",2018,132,7.141,3960,Joel Coen,"['Tim Blake Nelson', 'Willie Watson', 'Clancy Brown', 'Danny McCarthy']","Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",0,/voxl654m7p36y8FLu8oQD7dfwwK.jpg
1743,539517,Constantine: City of Demons - The Movie,"['Fantasy', 'Animation', 'Horror', 'Action']",2018,90,7.701,576,Doug Murphy,"['Matt Ryan', 'Robin Atkin Downes', 'Laura Bailey', 'Rachel Kimsey']","A decade after a tragic mistake, family man Chas Chandler and occult detective John Constantine set out to cure his daughter Trish from a mysterious supernatural coma.",0,/tZIMe2pYug1cS9e7AZnd1bTTidM.jpg
1744,539681,DC League of Super-Pets,"['Animation', 'Action', 'Family', 'Comedy', 'Science Fiction']",2022,105,7.25,1517,Jared Stern,"['Dwayne Johnson', 'Kevin Hart', 'John Krasinski', 'Keanu Reeves']","When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",113000000,/qpPMewlugFaejXjz4YNDnpTniFX.jpg
1745,539972,Kraven the Hunter,"['Action', 'Adventure', 'Thriller']",2024,0,0.0,0,J.C. Chandor,"['Aaron Taylor-Johnson', 'Russell Crowe', 'Ariana DeBose', 'Fred Hechinger']","Sergei Kravinoff is a big game hunter, who takes a magical serum giving him superhuman abilities and a longer life.",0,/i47IUSsN126K11JUzqQIOi1Mg1M.jpg
1746,544401,Cherry,"['Drama', 'Crime']",2021,140,7.352,1238,Joe Russo,"['Tom Holland', 'Ciara Bravo', 'Jack Reynor', 'Michael Rispoli']","Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.",-40000000,/pwDvkDyaHEU9V7cApQhbcSJMG1w.jpg
1747,545609,Extraction,"['Action', 'Thriller']",2020,116,7.328,5970,Sam Hargrave,"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Randeep Hooda', 'Golshifteh Farahani']",A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,-65000000,/nygOUcBKPHFTbxsYRFZVePqgPK6.jpg
1748,545611,Everything Everywhere All at Once,"['Action', 'Adventure', 'Science Fiction']",2022,140,7.781,6392,Daniel Scheinert,"['Michelle Yeoh', 'Stephanie Hsu', 'Ke Huy Quan', 'James Hong']","An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",114200000,/rKvCys0fMIIi1X9rmJBxTPLAtoU.jpg
1749,547016,The Old Guard,"['Action', 'Fantasy']",2020,125,7.146,4092,Gina Prince-Bythewood,"['Charlize Theron', 'KiKi Layne', 'Veronica Ngo', 'Matthias Schoenaerts']",Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,-70000000,/cjr4NWURcVN3gW5FlHeabgBHLrY.jpg
1750,550205,Wish Dragon,"['Animation', 'Family', 'Comedy', 'Fantasy']",2021,99,7.905,1317,Chris Appelhans,"['Jimmy Wong', 'John Cho', 'Constance Wu', 'Natasha Liu Bordizzo']",Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,25860000,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg
1751,550776,Believe Me: The Abduction of Lisa McVey,"['Drama', 'TV Movie', 'Crime']",2018,98,8.077,610,Jim Donovan,"['Katie Douglas', 'David James Elliott', 'Rossif Sutherland', 'Amanda Arcuri']","On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",0,/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg
1752,550988,Free Guy,"['Comedy', 'Adventure', 'Science Fiction']",2021,115,7.501,8615,Shawn Levy,"['Ryan Reynolds', 'Jodie Comer', 'Joe Keery', 'Lil Rel Howery']","A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",221526598,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg
1753,551115,Penoza: The Final Chapter,"['Action', 'Crime', 'Thriller', 'Drama']",2019,116,6.68,133,Diederik Van Rooijen,"['Monic Hendrickx', 'Sigrid ten Napel', 'Stijn Taverne', 'Niels Gomperts']","The Black Widow is not dead ... Drug Queen Carmen van Walraven is hiding in Canada and leads an anonymous life there. One evening a colleague is harassed and Carmen helps her. In self-defense, she kills the perpetrator, is arrested and extradited to the Netherlands. While her children are in shock that their mother is still alive, there are also some people who still have to settle something with Carmen. Everyone is again dragged into an emotional rollercoaster. Carmen will now have deal with her past to save her family.",0,/ba1NlageLgbxOPLXjX0qX7HDBTc.jpg
1754,551608,Haunting on Fraternity Row,"['Horror', 'Mystery', 'Thriller']",2018,93,5.644,45,Brant Sersen,"['Jacob Artist', 'Jayson Blair', 'Molly Tarlov', 'Shanley Caswell']","A fraternity house throws their big ""Winter Luau"" party but when fraternity brothers and coeds begin dying horrible deaths they discover an evil entity has taken over the house.",0,/7Y9EsHwk61JcXbPjGndZrEwPuog.jpg
1755,552095,PAW Patrol: Mighty Pups,"['Adventure', 'Animation', 'Family', 'Action']",2018,44,7.5,571,Charles E. Bastien,"['Max Calinescu', 'Devan Cohen', 'Drew Davis', 'Samuel Faraci']","When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor's golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day.",0,/h09VT8gNfRBlr7S8l1lm27m4rus.jpg
1756,552688,The Mother,"['Action', 'Thriller']",2023,115,6.66,1226,Niki Caro,"['Jennifer Lopez', 'Lucy Paez', 'Omari Hardwick', 'Joseph Fiennes']","A deadly female assassin comes out of hiding to protect the daughter that she gave up years before, while on the run from dangerous men.",0,/vnRthEZz16Q9VWcP5homkHxyHoy.jpg
1757,554600,Uri: The Surgical Strike,"['Action', 'Drama', 'War']",2019,138,7.067,420,Aditya Dhar,"['Vicky Kaushal', 'Paresh Rawal', 'Yami Gautam', 'Kirti Kulhari']","Following the roguish terrorist attacks at Uri Army Base camp in Kashmir, India takes the fight to the enemy, in its most successful covert operation till date with one and only one objective of avenging their fallen heroes.",0,/yNySAgpAnWmPpYinim9E0tUzJWG.jpg
1758,555285,"Are You There God? It's Me, Margaret.","['Comedy', 'Drama']",2023,107,7.272,344,Kelly Fremon Craig,"['Abby Ryder Fortson', 'Rachel McAdams', 'Kathy Bates', 'Elle Graham']","When her family moves from New York City to New Jersey, an 11-year-old girl navigates new friends, feelings, and the beginning of adolescence.",-8200000,/tlzx1Ghh9A399vE6ljKf5DRitlg.jpg
1759,556694,Three Thousand Years of Longing,"['Drama', 'Fantasy', 'Romance']",2022,108,6.881,1306,George Miller,"['Tilda Swinton', 'Idris Elba', 'Erdil Yaşaroğlu', 'Sabrina Elba']","A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",-39700000,/wdiUSKO0kebySOrHBVoDp7CLHIO.jpg
1760,559907,The Green Knight,"['Adventure', 'Drama', 'Fantasy']",2021,130,6.594,1836,David Lowery,"['Dev Patel', 'Alicia Vikander', 'Joel Edgerton', 'Sarita Choudhury']","An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",3887953,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg
